NO.,Grammar,Category,Korean,English,Source
1308,Grammer,S - or,"V - 거나 V
N - (이)나 N","수업이 끝나면 보통 뭐 해요?
도서관에 가거나 집에서 쉬어요",2.8
1309,Grammer,S - or,"V - 거나 V
N - (이)나 N","스트레스 받을 때 어떻게 해요?
음식을 먹거나 산에 가요.",2.8
1310,Grammer,S - or,"V - 거나 V
N - (이)나 N","＂-거나”和“（0）나”表示在前后两者中选择其中一个。“-거나”用于连接两个动词或者形容词，“（이I）나”用于连接两个名词，可译成“或”“或者”。

词干末音节无收音时＋-거나
가다 →가거나

词干末音节有收音时＋-거나
먹다→먹거나",2.8
1311,Grammer,S - or,"V - 거나 V
N - (이)나 N","내일 오후에 도서관에 가거나 친구를 만날 거예요. 明天下午去图书馆或者见朋友。
여자 친구를 만나면 영화를 보거나 쇼핑을 해요. 和女朋友约会时，会看电影或者购物。
맛있는 음식을 먹거나 운동을 하면 기분이 좋아요.吃美食或者运动时，心情很好。
저는 주말에 책을 읽거나 음악을 들어요 我周未读书或者听音乐。",2.8
1312,Grammer,S - or,"V - 거나 V
N - (이)나 N","양양: 에바 씨, 오랜만이에요. 伊娃，好久不见。
에바: 네, 오랜만이에요. 그동안 잘 지냈어요? 過去の時間 / 嗯，好久不见，这段时间过得怎么样？
양양: 네, 잘 지냈어요. 에바 씨는 요즘 한국 생활이 어때요? 过得不错，伊娃，您最近在韩国的生活怎么样？
에바: 재미있어요. 그런데 한국어를 잘 못해서 좀 힘들어요. 很有意思，不过我韩国语不太好，有点累。
양양: 저도 그래요. 에바 씨는 힘들 때 어떻게 해요? 我也是，伊娃，您累的时候会怎么办呢？
에바：그럴 때는 음악을 듣거나 친구하고 이야기해요.  累的时候我会听音乐或者和朋友聊天。",2.8
1313,Grammer,Food,오래만에 ice cream ,好耐無食雪糕。,2.8
1314,Adjective,Feelings,힘들다,"힘들다+을때
→힘들 을때",2.8
1315,Adverb,Time,그럴 때,那样的時候,2.8
1316,Grammer,V - Ability,잘 못해,不太擅長 not very good,2.8
1317,Grammer,S - or,"V - 거나 V
N - (이)나 N","한국어를 잘 못하다 + 힘들다
-> 음악을 듣다 or  맛있는 음식을 먹다",2.8
1318,Grammer,S - or,"V - 거나 V
N - (이)나 N","시험을 잘 못 보다 + 속상하다
->찜질방에 가다 or 친구하고 이야기하다",2.8
1319,Grammer,S - or,"V - 거나 V
N - (이)나 N","친구가 많이 없다 + 외롭다 孤獨
-> 쇼핑하다 or  노래방에 가다",2.8
1320,Grammer,S - or,"V - 거나 V
N - (이)나 N","숙제가 많다 + 스트레스를 받다
-> 부모님하고 전화하다 or 운동하다",2.8
1321,Verb,Work,오랜만이다 ,好久不见 long time no see,2.8
1322,Noun,Time,그동안 ,这段时间，这阵子 during this period,2.8
1323,Verb,Work,잘 지내다, 过得好  live good,2.8
1324,Noun,Travel,찜질방 ,汗蒸房，桑拿房 steam room,2.8
1325,Verb,School,입학하다," 入学 Enroll
한국에서는 보통 3월에 입학해요.",2.8
1326,Verb,School,졸업하다 ,毕业 chor 6 graduate,2.8
1327,Verb,School,수업을 하다,教書 teach lesson,2.8
1328,Verb,School,수업을 듣다 ,上课，听课 Take a class,2.8
1329,Verb,School,발표를 하다,发表 Make a presentation,2.8
1330,Verb,School,시험을 하다,举瓣考试 host exam,2.8
1331,Verb,School,시험을 보다 ,考试 sit at exam,2.8
1332,Verb,School,방학을 하다 ,放假  Take a vacation,2.8
1333,Verb,School,상을 받다, 获奖 receive reward 傷,2.8
1334,Verb,Work,회사로,"X 저는 아침에 회사로 보스 타을 때 한국어를 공부해요
√ 저는 아침에 회사로 갈 때 버스를 타면서 공부를 해요",Self
1335,Grammer,V - Order,V - 아도/어도/여도 되다,都得＝命令句＝許可,2.8
1336,Grammer,V - Order,V - 아도/어도/여도 되다,"시험을 볼 때 연필로 써도 돼요?
考试时可以用铅笔写吗？",2.8
1337,Grammer,V - Order,V - 아도/어도/여도 되다,"A 선생님, 지금 화장실에 가도 돼요? 老师，请问现在可以去洗手间吗？
B 네 가도 돼요. 嗯，可以去。",2.8
1338,Grammer,V - Order,V - 아도/어도/여도 되다,"책 좀 봐도 돼요?
그럼요, 봐도 돼요.",2.8
1339,Grammer,V - Order,V - 아도/어도/여도 되다,"当向对方征求许可时，可以使用下列表达方式做出肯定回答。
A：휴대폰을 좀 써도 돼요？ 请问可以用一下您的手机吗？
B： 그럼요. 当然可以。
물론이지요. 当然了。
네， 괜찮아요. 嗯，可以。
네， 써도 돼요. 嗯，可以用。
네， 쓰세요. 嗯，请用吧。",2.8
1340,Grammer,V - Order,V - 아도/어도/여도 되다,책을 보다 --> 책을 봐도 돼요? ,2.8
1341,Grammer,V - Order,V - 아도/어도/여도 되다,컴퓨터를 사용하다 -- >컴퓨터를 사용해도 돼요?,2.8
1342,Grammer,V - Order,V - 아도/어도/여도 되다,빵을 먹다 --> 빵을 먹어도 돼요?,2.8
1343,Grammer,V - Order,V - 아도/어도/여도 되다,휴대폰을 쓰다 -->휴대포을 써도 돼요?,2.8
1344,Grammer,V - Order,V - 아도/어도/여도 되다,옆에 앉다 -- > 옆에 앉아도 돼요?,2.8
1345,Grammer,V - Order,V - 아도/어도/여도 되다,창문을 열다 --> 창문을 열어도 돼요?,2.8
1346,Grammer,V - Order,V - 아도/어도/여도 되다,"""-아도／어도／여도 되다”表示对某种行为的批准或允许，可译成“可以”等。

词干末音节含阳性元音“ㅗ, ㅏ” 时 → 아도 되다
가다 → 가도 되다

词干末音节以“하다”结尾时 , + 여도 → 해도 되다
전화하다 → 전화해도 되다

其他情况时  → 어도 되다
먹다 → 먹어도 되다",2.8
1347,Grammer,V - Order,V - 아도/어도/여도 되다,"A： 문을 닫아도 돼요？ 可以关上门吗？
B： 네， 닫아도 돼요 嗯，可以关上。

미나 씨， 제 컴퓨터를 사용해도 돼요. 美娜，您可以用我的电脑。

A：여기에서 사진을 찍어도 돼요？ 这里可以拍照吗？
B： 네， 찍어도 돼요. 可以拍照。

A： 내일도 병원에 가야 돼요？ 明天也得去医院吗？
B： 아니요， 안 가도 돼요. 不用，可以不去。",2.8
1348,Grammer,V - Order,V - 아도/어도/여도 되다,"注意：可以用“괜찮다”替换“되다”，语义相近。
例 여기 앉아도 괜찮아요？可以坐在这里吗？
A： 선생님， 화장실에 가도 돼요？ 老师，请问可以去洗手间吗？
B：네， 가도 괜찮아요 嗯，可以去。",2.8
1349,Grammer,V - Order,V - 아도/어도/여도 되다,"으면 되다 解決方法

아도 되다 問許可
으면 안되다 問許可",2.8
1350,Grammer,V - Order,V - (으)면 안 되다 ,"原型
A 선생님, 숙제를 다음 주에 내도 돼요? 老师，请问作业可以下周交吗？
B 아니요, 다음 주에 내면 안 돼요. 내일까지 내세요. 不，不可以下周交，请在明天之前把作业交上来。",2.8
1351,Grammer,V - Order,V - (으)면 안 되다 ,"＂-（으）면 안 되다”表示禁止做或不允许某种行为，可译成“禁止”“不可以”“不准”等。

词干末音节无收音或收音为“ㄹ”时＋-면안 되다
보다 → 보면 안 되다

词干末音节有收音（除收音“ㄹ”外）时 ＋-으면 안 되다
먹다 → 먹으면 안 되다",2.8
1352,Grammer,V - Order,V - (으)면 안 되다 ,"시험을 볼 때 휴대폰을 보면 안 돼요. 考试时不准看手机。
술을 마시고 운전하면 안 돼요. 酒后禁止驾驶。
박물관에서 사진을 찍으면 안 돼요. 在博物馆禁止拍照。

A： 이거 먹어도 돼요？ 这个可以吃吗？
B： 아니요， 먹으면 안 돼요. 不，不可以吃。

기숙사에서 큰 소리로 음악을 들으면 안 돼요. 在宿舍不可以大声听音乐。
숙제가 많아서 이번 주말에는 놀면 안 돼요. 因为作业很多，所以这周末不可以玩耍。",2.8
1353,Grammer,V - Order,V - 아도/어도/여도 되다,"학생: 선생님, 질문이 있는데요. 老师，我有问题想一下，
선생님: 네, 이야기해 보세요. 好的，请说。
학생: 시험을 볼 때 연밀로 써도 돼요? 考试的时候可以用铅笔写吗？
선생님: 네， 연필로 써도 돼요.嗯，可以用的笔写。
학생: 그리고 시험을 다 보면 먼저 나가도 돼요? 全部已考晒の時候 / 还有，试卷都答完了的语，可以提前离开考场吗？
선생님: 아니요, 먼저 나가면 안 돼요. 시험 시간이 끌나면 나가세요. 不，不可以提前离开考场，调考试束后？
학생: 네, 알겠습니다. 好的，我明白了。",2.8
1354,Grammer,V - Order,V - 아도/어도/여도 되다,"시험을 볼 때 
√ 연필로 쓰다
X 시험을 다 보면 먼저 나가다 
√ 시험 시간이 끝나면 나가다",2.8
1355,Grammer,V - Order,V - 아도/어도/여도 되다,"수업 시간에 
√ 커피를 마시다
X 빵을 먹다 
√ 쉬는 시간에 먹다",2.8
1356,Grammer,V - Order,V - 아도/어도/여도 되다,"발표를 할때 
√ 노트북을 사용하다
X 原稿원고를 보고 읽다
√ 외워서 발표하다",2.8
1357,Grammer,V - Order,V - 아도/어도/여도 되다,"수업이 끝나고 
√ 교실에서 공부하다
X 음식을 시켜서 먹다 
√ 식당에 가서 먹다",2.8
1358,Noun,School,문제,problem,2.8
1359,Verb,Work,나가 ,go out,2.8
1360,Verb,Work,나오,come out,2.8
1361,Verb,Work,사용하다,Use,2.8
1362,Verb,School,내다,nb,2.8
1363,Noun,School,기숙사,dorm hostel,2.8
1364,Noun,School,질문,提问 question,2.8
1365,Noun,School,원고 ,原稿 script,2.8
1366,Verb,School,외우다 ,背诵 memorize where wu da,2.8
1367,Verb,Food,시키다, order food 让，使険；点（菜）,2.8
1368,Verb,Home,이시하다,move home,2.8
1369,Verb,Work,“르”的不规则变化,누르다 Click 눌러요,2.6
1370,Verb,Work,“르”的不规则变化,고르다 Choose,2.6
1371,Adjective,Direction,길이 막히,"길이 막히니까 공연장까지 지하철로 갑시다
There’s a lot of traffic, so let’s get to the concert by subway",AT 1.18
1372,Noun,Home,텔레비전television,"평일에는 바빠서 텔레비전을 못 봅니다.
I'm too busy on the weekdays to watch television.",AT 1.18
1373,Noun,Home,낮잠 nap,"점심을먹고  낮잠을잤어요.
I took a nap after lunch.

가:점심 시간에 무엇을 해요?
나: 저는 30분 정도 낮잠을 자요. 오후에 더 열심히 일을 할 수 있어요",AT 1.18
1374,Noun,Hobby,산책 walk,"한강 공원에서 산책을해요.
I take a walk at Hanqang Park.",AT 1.18
1375,Noun,Home,프로그램,"저는이여행 프로그램을 좋아해서 매일 봐요.
I like this travel TV show so much that I watch it every day.",AT 1.18
1376,Noun,Home,미용실hair salon,"미용샅 에서 머 리를 잘랐어요
I got a haircut at the hair salon.",AT 1.18
1377,Noun,School,외국어foreign language,"회사에 출근하기 전에 외국어 학원에서 영어를 공부해요.
I study English at a foreign language institute before I go to work.",AT 1.18
1378,Noun,Hobby,공연 performance,"예술회관에서 여러 가지 공얀을해요.
There are many performances at the arts center.",AT 1.18
1379,Noun,Hobby,연극 p1ay,"이번 연극은배우들의연기가 매우 좋았어요.
The actors performed well in this play.",AT 1.18
1380,Noun,Hobby,콘서트 concert,"저가수의 콘서트는여러번 봤어요
I've went to that singer's concert several times.",AT 1.18
1381,Noun,Hobby,표,"저영화는인기표가많아서 가없습니다.
That movie is so popularthat there are no tickets available.",AT 1.18
1382,Noun,Hobby,"극장/영화관
theater/movie theater","극장/영화관에서영화를봐요.
I watch movies at the theater/movie theater",AT 1.18
1383,Noun,Hobby,미술관art gallery,"미술관에 그림이 많아요
There are many paintings at the art gallery.",AT 1.18
1384,Noun,Hobby,박물관museum,"에서 한국의 옛날 집과 옷을 봤어요.
I saw old Korean houses and clothes at the museum.",AT 1.18
1385,Noun,Hobby,인기가 많다popular,"이 옷이 제일 인기가 많아요.
These clothes are the most popular ones.",AT 1.18
1386,Noun,Hobby,연기가좋다 ,"영화에서 배우들의 연기가좋았어요.
The actors' acting is awesome in the movie.",AT 1.18
1387,Grammer,Direction,로/으로,"가: 영화관에는 무엇을 타고 가요?
나: 택시로 가요.

가: 어디로 갑니까?
나: 영화관으로 갑니다.

 It indicates that the noun is a mean ora tool of doing something
 It indicates the direction of a movement.

젓가락으로
지우개로
칼로",AT 1.18
1388,Grammer,Direction,로/으로,"수건으로 땀을닦았어요.
이펜은 지우개로 지울수있어요.
여름에 부산으로 휴가를 갈 거예요.
친구들이 나를 만나려고 모두 서울로 왔어요.",AT 1.18
1389,Grammer,S - Connection,으니까,"가: 다녀왔습니다.
나: 아기가 자니까조용히 들어오세요

 It is a connection suffix that emphasizes that the foregoing context acts 
as the cause, basis, or premise of the following context
있으니까
바쁘니까",AT 1.18
1390,Grammer,S - Connection,으니까,"가: 책을 집에 놓고 왔어요.
나: 저는책이 한권 더 있으니까 이 책을 보세요. 

가: 늦었어요. 어떻게 해요?
나: 늦으니까 택시를 탑시다. 
늦으니까 (present tense)
늦었으니까 (past) 

가: 음식이 맛있어서 너무많이 먹었어요. 배가불러서 힘들어요.
나: 그럼 근처 공원에서 산책을 합시다

",AT 1.18
1391,Grammer,S - Connection,으니까,"어서,아서, 해서 vs 으니까 
어서,아서, 해서 : propositive, suggestive (X)
(읍시다, 으세요, 을까요? …) 

배가 아파서 택시를 탈까요?  (X) → 배가 아프니까 택시를 탈까요? 

어서,아서, 해서 : past tense  (X)

박물관에 갔어서 재미있었어요. (X) → 박물관에 갔으니까재밌었어요 
→           가서 

박물관에 가고 영화관도 갔어요

머리가 아프니까 약을 먹읍시다
배고프니까 음식을 먹을까요? 
심심하니까 영화를 볼까요? 
비가 오니까 콘서트를 취소할까요? / 합시다 / 할께요",AT 1.18
1392,Noun,Time,평소 usual,"평소에는 일이 바빠서 자주 보지 
못합니 다. 보통 자기 전에 잠깐 봅니다. 그리고 주말에 많이 봅니다.",AT 1.18
1393,Noun,Restaurant,빵집 bakery,빵짙 에서 빵을사고 있어요.,AT 1.19
1394,Noun,Location,은앵 bank,여기에서 은행까지 얼마나걸려요?,AT 1.19
1395,Noun,Travel,지하철역station,지하철으은어디에 있어요?,AT 1.19
1396,Noun,Travel,출구,1 번출구가어 디예요?,AT 1.19
1397,Noun,Travel,횡단보도crosswalk,횡단보도 앞에서만납시다,AT 1.19
1398,Noun,Direction,오른쪽 right,빵집은 학교 오른쪽에 있어요.,AT 1.19
1399,Noun,Direction,왼쪽,은행은학교 에있어요.,AT 1.19
1400,Noun,Direction,건너편across,횡단보도건너편에 버스정류장이 있어요.,AT 1.19
1401,Noun,Direction,똑바로straight,똑바로 가세요. 그럼 학교가 있어요.,AT 1.19
1402,Noun,Direction,근처nearby,학교 근처에 가게가 있어요?,AT 1.19
1403,Noun,Travel,내리다 get off,"여기에서 내리
타다 <-> 내리다 ",AT 1.19
1404,Noun,Travel,나오다come out,"1 번출구로나오세요.
나오다 <-> 들어가다 ",AT 1.19
1405,Noun,Travel,건너다,"길을 건넙시다

클라라 집 근처에 무엇이 있어요? 
→ 제 집 근처에 공원이 있어요. 

건너다 
길을 건너세요
건너편으로 가세요 ",AT 1.19
1406,Noun,Direction,근처에,"근처에 (장소)가있다
There is a (place) nearby

근처에 빵집이 있어요?
 Is there a bakery nearby?",AT 1.19
1407,Noun,Direction,근처에,"(명사)는 (위치)에 있다
(noun) is in/on/at (position)

빵집은 학교 오른쪽에 있어요.
 The bakery is cm the right of the school.",AT 1.19
